"placette";"periode";"massif";"xLamb2";"yLamb2";"annee";"alt";"VIpH";"VICN";"Abies_alba";"Carpinus_betulus";"Larix_decidua";"Quercus_robur";"Vaccinium_myrtillus";"mt1";"mt7";"mt13";"bh7"
"46135";"old";"massif central";672689;1909499;1963;760;7.688128141;28.72439119;0;0;0;0;0;0.8;16.95;8.45;-75.04147
"46136";"old";"massif central";670156;1914142;1963;720;7.696649916;28.72439119;0;0;0;0;0;0.9;17.6;8.95;-83.37724
"46138";"old";"massif central";671217;1912263;1963;780;7.713124446;30.64536971;0;0;0;0;0;1.2;17.95;9.25;-81.9218
"46141";"old";"massif central";676491;1912770;1963;670;7.814863793;25.76086314;0;0;0;0;0;0.8;16.9;8.35;-83.36165
"46146";"old";"massif central";668936;1908678;1963;730;7.363645149;25.76658291;0;0;0;0;0;1.35;17.95;9.25;-82.09256
"4617";"old";"massif central";665869;1911092;1963;330;7.035175879;11.0543507;0;0;0;0;0;1.75;18.75;9.9;-87.8085
"4618";"old";"massif central";672775;1902048;1963;420;7.161173515;10.90970477;0;0;0;0;0;1.5;17.9;9.2;-90.00154
"462";"old";"massif central";672200;1910272;1963;360;7.060688056;8.987939698;0;0;0;0;0;1.05;17.55;8.9;-79.34378
"4623";"old";"massif central";680986;1911603;1963;550;6.829691938;13.59045226;0;0;0;0;0;0.45;16.25;7.7;-79.2113
"4626";"old";"massif central";673253;1909172;1963;700;7.016750419;13.14628699;0;0;0;0;0;0.8;16.95;8.45;-78.30626
"4627";"old";"massif central";681515;1926291;1963;500;6.900055835;10.43186521;0;0;0;0;0;1.2;17.75;9;-78.71042
"4628";"old";"massif central";679386;1911582;1963;490;7.2143476;14.81890936;0;0;0;0;0;0.65;16.45;7.9;-79.46602
"463";"old";"massif central";681470;1911275;1963;530;7.116464676;13.10744901;0;0;0;0;0;0.45;16.3;7.75;-79.2113
"4631";"old";"massif central";658634;1923255;1963;710;7.071105528;14.66005025;0;0;0;0;0;0.25;17.4;8.65;-75.99107
"4633";"old";"massif central";658006;1922026;1963;690;7.183237617;18.33591032;0;0;0;0;0;0.1;17.2;8.45;-74.53792
"4638";"old";"massif central";683312;1911188;1963;760;7.027279253;13.06162391;0;0;0;0;0;0.4;16.2;7.65;-81.3226
"4640";"old";"massif central";684379;1926996;1963;850;7.344914226;25.28904523;0;0;0;0;0;0.85;17.45;8.7;-72.69979
"4641";"old";"massif central";675955;1910761;1963;755;7.155341927;22.36331658;0;0;0;0;0;0.9;16.8;8.3;-71.55727
"4643";"old";"massif central";672846;1909723;1963;750;7.379501675;19.70758555;0;0;0;0;0;0.9;17.2;8.65;-75.04147
"4644";"old";"massif central";672846;1909723;1963;700;7.483249581;21.48510409;0;0;0;0;0;0.9;17.2;8.65;-75.04147
"4645";"old";"massif central";684771;1921663;1963;840;7.176041498;21.23637418;0;0;0;0;0;0;16.2;7.6;-71.71227
"46460";"old";"massif central";665321;1909863;1963;370;6.680485762;8.04438861;0;0;0;0;0;1.8;18.75;9.9;-82.08852
"46461";"old";"massif central";664531;1901068;1963;380;7.072996562;10.33218725;0;0;0;0;0;2.15;18.45;9.75;-96.27277
"46462";"old";"massif central";686496;1929805;1963;450;7.093523171;12.85817979;0;0;0;0;0;1;18;8.95;-80.01399
"46463";"old";"massif central";684528;1927777;1963;440;7.018592965;11.3;0;0;0;0;0;0.9;17.65;8.8;-72.69979
"46464";"old";"massif central";674130;1922974;1963;420;7.158012284;13.02624232;0;0;0;0;0;0.85;17.4;8.7;-70.19518
"46465";"old";"massif central";671355;1914155;1963;400;6.675879397;15.6;0;0;0;0;0;0.8;17.3;8.7;-74.86214
"46467";"old";"massif central";683821;1926989;1963;445;7.227261307;13.50515737;0;0;0;0;0;0.85;17.45;8.7;-87.47516
"46468";"old";"massif central";671165;1902697;1963;400;7.299920656;16.9851891;0;0;0;0;0;1.55;17.95;9.3;-88.52127
"4647";"old";"massif central";657925;1922136;1963;690;7.525556353;24.21672881;0;0;0;0;0;0.1;17.2;8.45;-75.03996
"4649";"old";"massif central";682148;1926744;1963;550;7.60360134;21.73205312;0;0;0;0;0;1.2;17.75;8.95;-75.80818
"465";"old";"massif central";670286;1902464;1963;390;7.089794209;10.79169658;0;0;0;0;0;1.7;18.05;9.4;-90.52376
"4655";"old";"massif central";656557;1923236;1963;810;5.984924623;22.51457286;0;0;0;0;0;0.35;17.4;8.6;-74.11539
"4658";"old";"massif central";681518;1926068;1963;440;7.258522341;16.89297841;0;0;0;0;0;1.2;17.75;9;-78.71042
"466";"old";"massif central";667314;1910663;1963;330;7.028726968;9.787437186;0;0;0;0;0;1.65;18.5;9.75;-78.4195
"4660";"old";"massif central";688263;1928940;1963;490;7.254606365;16.32630896;0;0;0;0;0;0.95;17.9;8.95;-73.09476
"4662";"old";"massif central";689235;1927953;1963;490;7.177205472;13.35036293;0;0;0;0;0;1.05;17.85;8.9;-73.03078
"4664";"old";"massif central";688670;1928390;1963;490;7.487520938;17.94087102;0;0;0;0;0;1.05;17.85;8.9;-73.09476
"4666";"old";"massif central";673022;1901494;1963;440;7.385968303;14.43202856;0;0;0;0;0;1.65;18.05;9.35;-90.81073
"4667";"old";"massif central";672226;1921840;1963;400;7.19025684;14.29117014;0;0;0;0;0;0.75;17.2;8.55;-74.60944
"4668";"old";"massif central";687382;1929150;1963;450;7.099394029;14.65178835;0;0;0;0;0;1;17.9;8.95;-79.7117
"467";"old";"massif central";674073;1900728;1963;440;6.800942211;9.282695529;0;0;0;0;0;1.7;17.9;9.25;-91.33749
"4671";"old";"massif central";672226;1921840;1963;450;7.567925836;14.44646308;0;0;0;0;0;0.75;17.2;8.55;-74.60944
"4674";"old";"massif central";685234;1928676;1963;460;7.618341709;15.76326075;0;0;0;0;0;1.05;17.85;8.95;-75.08575
"4675";"old";"massif central";672361;1910163;1963;520;7.482761027;15.78938812;0;0;0;0;0;1.05;17.55;8.9;-79.34378
"4676";"old";"massif central";672550;1907607;1963;750;7.446182526;15.31536995;0;0;0;0;0;0.5;16.7;8.2;-83.01849
"4677";"old";"massif central";670879;1906698;1963;715;7.608906602;16.81622398;0;0;0;0;0;0.8;17.1;8.55;-86.18146
"468";"old";"massif central";684035;1910975;1963;640;7.011306533;10.36769212;0;0;0;0;0;0.3;16.2;7.6;-79.4225
"4680";"old";"massif central";670486;1913256;1963;500;7.478133913;18.87048144;0;0;0;0;0;1.25;17.95;9.25;-84.18161
"4681";"old";"massif central";672361;1910163;1963;450;7.518844221;15.43513866;0;0;0;0;0;1.05;17.55;8.9;-79.34378
"4683";"old";"massif central";681147;1911493;1963;625;7.320135159;14.5396626;0;0;0;0;0;0.45;16.3;7.75;-79.2113
"4684";"old";"massif central";682429;1911399;1963;600;7.412189151;16.88129838;0;0;0;0;0;0.45;16.2;7.7;-79.75114
"4685";"old";"massif central";672536;1922733;1963;440;7.333187678;16.11653506;0;0;0;0;0;0.7;17.3;8.6;-73.86958
"4686";"old";"massif central";680586;1911597;1963;550;7.700795645;18.0201005;0;0;0;0;0;0.45;16.25;7.7;-79.68903
"4687";"old";"massif central";685153;1928786;1963;560;7.963181291;23.77195501;0;0;0;0;0;1.05;17.85;8.95;-75.08575
"4688";"old";"massif central";669614;1905238;1963;710;7.616324868;19.84327889;0;0;0;0;0;1.3;17.65;9;-88.47163
"4689";"old";"massif central";670402;1913588;1963;500;7.808092185;22.27522227;0;0;0;0;0;0.9;17.6;8.95;-84.18161
"469";"old";"massif central";678830;1911241;1963;440;6.951423786;10.29358916;0;0;0;0;0;0.55;16.45;7.9;-77.49213
"4690";"old";"massif central";672226;1921840;1963;520;7.655605614;20.38926777;0;0;0;0;0;0.75;17.2;8.55;-74.60944
"4691";"old";"massif central";670178;1912140;1963;500;7.788316583;21.47063442;0;0;0;0;0;1.35;18.25;9.5;-86.7325
"4692";"old";"massif central";672900;1911948;1963;780;7.887153157;23.37889447;0;0;0;0;0;0.9;17.4;8.75;-91.53343
"4694";"old";"massif central";670655;1912368;1963;500;7.880699795;21.63044389;0;0;0;0;0;1.2;17.95;9.25;-86.7325
"4695";"old";"massif central";670201;1902908;1963;560;7.886432161;22.6208124;0;0;0;0;0;1.65;18;9.3;-90.52376
"4697";"old";"massif central";670836;1924715;1963;930;7.810301508;21.30679714;0;0;0;0;0;0.4;16.75;8.15;-72.52234
"4698";"old";"massif central";671663;1936180;1963;770;7.4273394;21.36625987;0;0;0;0;0;1.2;17.8;8.95;-87.19145
"4699";"old";"massif central";683822;1926877;1963;550;7.655697844;23.95030709;0;0;0;0;0;0.85;17.45;8.7;-68.44149
"5160";"old";"jura";898031;2203801;1972;907;6.158882649;8.890703518;0;0;0;0;0;-2.35;15.05;6.45;-9.689034
"5161";"old";"jura";852314;2133517;1972;430;6.497152429;8.142139268;0;0;0;0;0;-0.1;16.8;8.1;-34.09338
"5164";"old";"jura";869204;2183711;1972;770;6.379396985;13.18775697;0;0;0;0;0;-0.25;16.55;8.05;-7.48851
"5165";"old";"alpes";940077;2113358;1972;1200;4.625125628;22.67151547;0;0;0;0;1;-1;17.3;8.15;-26.91092
"5166";"old";"jura";891599;2177444;1972;1073;5.216582915;21.34326806;0;0;0;0;1;-4.15;11.1;3.4;29.14885
"5190";"old";"jura";933875;2224338;1972;1200;5.343853413;13.78378736;1;0;0;0;1;NA;NA;NA;NA
"831";"old";"alpes";871792;1979513;1963;980;5.372936109;13.83740129;1;0;0;0;0;0.3;17.45;8.5;-74.77505
"8310";"old";"alpes";877737;1979553;1963;1480;5.650753769;18.12299593;1;0;0;0;0;-3.4;13.1;4.15;-38.49869
"8311";"old";"alpes";880749;1979577;1963;1600;4.911912504;21.08123953;1;0;0;0;1;-1.6;15.35;6.5;-57.52959
"8312";"old";"alpes";886360;1967923;1963;1600;4.545896147;17.72684853;1;0;0;0;1;-3.45;13.75;4.55;-53.78535
"832";"old";"alpes";879555;1983196;1963;1040;4.999162479;18.41110313;1;0;0;0;1;-1.05;15.9;7.05;-49.42994
"8321";"old";"alpes";879648;1984647;1963;870;7.836683417;28.22574411;0;0;0;0;0;0.25;17.45;8.55;-57.95687
"8322";"old";"alpes";873672;1981821;1963;950;8.043969849;23.40860553;0;0;0;0;0;-0.55;16.35;7.4;-62.77335
"8323";"old";"alpes";880779;1978910;1963;950;7.607839196;25.80881681;1;0;0;0;0;-1.75;15.2;6.3;-57.8559
"8324";"old";"alpes";871629;1979617;1963;950;7.925125628;21.11725293;0;0;0;0;0;0.3;17.45;8.5;-74.77505
"8326";"old";"alpes";873918;1978048;1963;1120;7.561927283;28.42077052;1;0;0;0;0;-1.35;15.6;6.6;-76.35808
"8327";"old";"alpes";872701;1978662;1963;1440;7.896837127;26.2599665;0;0;0;0;0;-0.25;16.85;7.95;-80.90111
"8328";"old";"alpes";882914;1975557;1963;1140;7.810671002;22.21823403;0;0;0;0;0;-1.5;15.75;6.75;-72.68286
"835";"old";"alpes";872044;1979190;1963;1120;5.222900215;16.43036612;1;0;0;0;0;0.15;17.3;8.35;-71.1683
"836";"old";"alpes";882580;1972425;1963;1140;5.311853385;20.61306533;1;0;0;0;1;-2.2;15.1;6.05;-73.55976
"837";"old";"alpes";892551;1971438;1963;1200;4.962311558;16.13299832;1;0;0;0;1;-1.55;16.25;7.05;-71.14149
"838";"old";"alpes";880586;1979681;1963;1440;5.690577889;16.78048135;1;0;0;0;0;-1.6;15.35;6.5;-57.52959
"839";"old";"alpes";886102;1968356;1963;1450;5.439070352;22.73065327;1;0;0;0;1;-3.45;13.75;4.55;-58.283
"86100";"old";"alpes";1027136;1917914;1974;2050;6.221105528;21.2372976;0;0;1;0;1;-2.95;11.45;3.35;NA
"86101";"old";"alpes";1015446;1915012;1974;2000;5.998743719;19.96482412;0;0;1;0;1;-1.7;14.15;5.5;-49.07495
"86102";"old";"alpes";1015446;1915012;1974;1980;5.82304379;18.0201005;0;0;1;0;1;-1.7;14.15;5.5;-49.07495
"86103";"old";"alpes";1013586;1912772;1974;1970;6.04456493;13.61538462;0;0;1;0;1;-1.45;14.4;5.65;-42.12924
"86106";"old";"alpes";1024333;1916610;1974;1300;6.467865644;15.35510888;0;0;1;0;0;-0.65;14.65;6.4;-74.19872
"86107";"old";"alpes";1029990;1918444;1974;1330;6.425681037;14.96796482;0;0;1;0;0;NA;NA;NA;NA
"86108";"old";"alpes";1020328;1930831;1974;1300;6.603713009;14.51959799;0;0;1;0;0;NA;NA;NA;NA
"8648";"old";"alpes";1025733;1904218;1974;1500;8.219669777;23.53015075;0;0;1;0;0;2.45;16.9;8.8;-78.78343
"8649";"old";"alpes";1023137;1902148;1974;1400;7.914070352;31.25502513;0;0;1;0;0;4.5;19.75;11.5;-105.8239
"8650";"old";"alpes";1025688;1904884;1974;1450;7.986719311;24.28643216;0;0;1;0;0;2.25;16.8;8.65;-78.78343
"8691";"old";"alpes";1010425;1899635;1974;1890;5.67695621;16.13299832;0;0;1;0;1;2.55;18.35;9.65;-81.33783
"8692";"old";"alpes";1009385;1902019;1974;1970;5.736180905;17.65276382;0;0;1;0;1;1.95;17.7;9.05;-62.49525
"8693";"old";"alpes";1008948;1902548;1974;1980;5.675085956;14.3776023;0;0;1;0;1;1.65;17.45;8.7;-67.75803
"8694";"old";"alpes";1010838;1919168;1974;1920;6.635678392;19.61369347;0;0;1;0;0;NA;NA;NA;NA
"8695";"old";"alpes";1025718;1904440;1974;1980;5.983608519;16.76413317;0;0;1;0;1;2.45;16.9;8.8;-78.78343
"8696";"old";"alpes";1026893;1900172;1974;1940;5.899246231;19.22397703;0;0;1;0;1;4.95;19.3;11.4;-93.79485
"8697";"old";"alpes";1035838;1927877;1974;1980;6.311557789;20.53203518;0;0;1;0;1;NA;NA;NA;NA
"8698";"old";"alpes";1030247;1909988;1974;1970;5.600293132;21.90954774;0;0;1;0;1;1.5;15.3;7.6;-72.49797
"8699";"old";"alpes";1026849;1916223;1974;2100;7.560301508;21.26130653;0;0;1;0;0;-1.9;12.7;4.5;-66.12473
"89150";"old";"massif central";667662;1878186;1971;750;7.563756281;24.7019714;0;0;0;0;0;2.45;18.3;9.75;-95.88187
"89151";"old";"massif central";664113;1887048;1971;900;8.085427136;33.92361809;0;0;0;0;0;2.35;17.7;9.25;-90.38185
"08D329";"old";"pyrénées";581952;1714450;1948;1850;5.313316583;24.28643216;0;0;0;0;1;-2.4;12.2;3.9;-35.81964
"08D330";"old";"pyrénées";610156;1723901;1948;1950;3.485203797;27.59966499;1;0;0;0;1;-0.45;12.85;5.05;-37.10761
"08D331";"old";"pyrénées";581702;1713449;1948;2110;3.511306533;25.55590452;0;0;0;0;1;-2.8;12.1;3.6;-33.15656
"08D332";"old";"pyrénées";584514;1716226;1948;1980;4.670575098;19.97753473;0;0;0;0;1;-2.75;12.2;3.8;-26.87866
"08D333";"old";"pyrénées";558454;1730151;1948;2180;4.135139986;23.00657132;0;0;0;0;1;0.1;14.25;6.15;-36.94108
"08D334";"old";"pyrénées";583445;1717454;1948;2200;4.364321608;23.34353586;0;0;0;0;1;-2.4;12.75;4.25;-31.46791
"08D335";"old";"pyrénées";583101;1712220;1948;2100;5.160030924;21.86633166;0;0;0;0;1;-3.25;11.6;3.05;-19.20217
"08D336";"old";"pyrénées";563806;1730342;1948;2130;4.061306533;29.04020101;0;0;0;0;1;-1.5;12.95;4.75;-31.10722
"08D337";"old";"pyrénées";571823;1737986;1948;2150;4.163316583;28.3919598;0;0;0;0;1;-2.45;12.9;4.7;-29.91688
"08D338";"old";"pyrénées";581952;1714450;1948;2160;4.309625048;27.0169027;0;0;0;0;1;-2.4;12.2;3.9;-35.81964
"08D339";"old";"pyrénées";560321;1725796;1948;2200;4.564321608;24.03710862;0;0;0;0;1;-0.15;14.2;5.9;-34.9501
"08D340";"old";"pyrénées";582535;1716454;1948;2220;4.163316583;26.77135678;0;0;0;0;1;-2.95;12.2;3.7;-38.21874
"08D342";"old";"pyrénées";582535;1716454;1948;1840;5.634840871;16.70397442;0;0;0;0;1;-2.95;12.2;3.7;-38.21874
"08E1";"old";"pyrénées";604808;1712979;1942;1250;6.504785834;20.09447236;0;0;0;0;0;2.9;15.5;8.1;-59.38559
"08E10";"old";"pyrénées";606295;1711421;1942;1200;5.669524091;19.33201723;0;0;0;0;0;3.5;16.15;8.7;-50.80925
"08E11";"old";"pyrénées";606625;1712424;1942;1100;6.124431682;16.44751535;0;0;0;0;0;4;16.65;9.25;-63.95789
"08E132";"old";"pyrénées";608523;1711981;1942;900;6.08032096;15.80887772;0;0;0;0;0;4.5;17.25;9.9;-59.2317
"08E134";"old";"pyrénées";610177;1709978;1942;900;6.57361809;14.99497487;0;0;0;0;0;4.15;17.15;9.6;-46.99928
"08E14";"old";"pyrénées";606048;1710975;1942;1130;6.894075641;14.88693467;0;0;0;0;0;3.5;16.15;8.7;-37.08719
"08E143";"old";"pyrénées";612818;1710985;1942;870;6.536701364;16.87567467;0;0;0;0;0;5.25;18.65;11.15;-57.83989
"08E15";"old";"pyrénées";603075;1713981;1942;1400;6.282802903;10.71149867;0;0;0;0;0;1.35;14.05;6.45;-59.20705
"08E16";"old";"pyrénées";602581;1711641;1942;1480;5.436767169;16.80672594;0;0;0;0;1;1.95;14.6;7.05;-47.35096
"08E17";"old";"pyrénées";603654;1711753;1942;1360;5.874371859;16.67731515;0;0;0;0;0;2.55;15.2;7.7;-45.78736
"08E19";"old";"pyrénées";603158;1712198;1942;1380;4.931764084;16.92769403;0;0;0;0;1;1.95;14.6;7.05;-55.02026
"08E2";"old";"pyrénées";604808;1712979;1942;1130;6.495573104;15.39472362;0;0;0;0;0;2.9;15.5;8.1;-59.38559
"08E20";"old";"pyrénées";610581;1715437;1942;1250;4.920854271;20.77021471;0;0;0;0;1;3.9;16.55;9.3;-53.2357
"08E21";"old";"pyrénées";602746;1711976;1942;1680;5.831187186;20.62849964;0;0;0;0;1;1.95;14.6;7.05;-49.72192
"08E22";"old";"pyrénées";602746;1711976;1942;1600;5.885887772;19.83517588;0;0;0;0;1;1.95;14.6;7.05;-49.72192
"08E23";"old";"pyrénées";606624;1712981;1942;1240;4.80339196;18.10113065;0;0;0;0;1;3.9;16.6;9.2;-63.71306
"08E24";"old";"pyrénées";602746;1712198;1942;1260;4.943886097;28.8961474;0;0;0;0;1;1.95;14.6;7.05;-49.72192
"08E26";"old";"pyrénées";610001;1717441;1942;1700;4.196338837;30.33668342;0;0;0;0;1;2.15;14.85;7.45;-57.58911
"08E27";"old";"pyrénées";606625;1712424;1942;1000;7.073671931;12.50572864;0;0;0;0;0;4;16.65;9.25;-63.95789
"08E28";"old";"pyrénées";610673;1709979;1942;1030;7.225038235;14.69049794;0;0;0;0;0;4.45;17.6;10.05;-46.99928
"08E29";"old";"pyrénées";606295;1711421;1942;1150;6.636804713;15.31509399;0;0;0;0;0;3.5;16.15;8.7;-50.80925
"08E3";"old";"pyrénées";610177;1709978;1942;760;6.751116695;14.48423938;0;0;0;0;0;4.15;17.15;9.6;-46.99928
"08E30";"old";"pyrénées";608688;1712649;1942;960;6.840452261;18.08492462;0;0;0;0;0;4.45;17.15;9.85;-59.2317
"08E31";"old";"pyrénées";612242;1709759;1942;1000;6.935929648;12.27853553;0;0;0;0;0;5;18.15;10.6;-38.12987
"08E32";"old";"pyrénées";613890;1711210;1942;650;6.904194887;12.59844678;0;0;0;0;0;5.35;19.05;11.4;-54.85854
"08E33";"old";"pyrénées";605140;1711420;1942;1100;6.748429648;14.47020818;0;0;0;0;0;3.2;15.7;8.3;-51.06386
"08E34";"old";"pyrénées";605140;1711420;1942;1150;6.834435335;14.37215489;0;0;0;0;0;3.2;15.7;8.3;-51.06386
"08E35";"old";"pyrénées";610013;1709532;1942;950;6.534617532;16.49889447;0;0;0;0;0;4.15;17.15;9.6;-39.95718
"08E38";"old";"pyrénées";610673;1709979;1942;800;6.761306533;13.32806892;0;0;0;0;0;4.45;17.6;10.05;-46.99928
"08E39";"old";"pyrénées";614812;1705420;1942;825;6.181996941;18.30441682;0;0;0;0;0;4.05;18.15;9.8;-41.12265
"08E4";"old";"pyrénées";604808;1712979;1942;1300;6.291708543;18.15991723;0;0;0;0;0;2.9;15.5;8.1;-59.38559
"08E41";"old";"pyrénées";606295;1711421;1942;1200;6.807928532;17.91926298;0;0;0;0;0;3.5;16.15;8.7;-50.80925
"08E42";"old";"pyrénées";609603;1707749;1942;1330;6.475041876;12.69526202;0;0;0;0;0;3.15;16.3;8.55;-36.79305
"08E5";"old";"pyrénées";610918;1711539;1942;750;6.783180609;15.2737883;0;0;0;0;0;4.9;17.85;10.5;-51.2957
"951";"old";"alpes";908749;2159545;1958;373;7.623115578;22.12562814;0;0;0;0;0;NA;NA;NA;-64.72476
"955";"old";"alpes";914482;2158950;1958;380;6.974080931;11.48082518;0;1;0;0;0;1.75;19.65;10.4;-51.00838
"956";"old";"alpes";911950;2154256;1958;460;6.978444856;12.06328942;0;1;0;0;0;1.4;19.3;10.15;-47.35495
"957";"old";"alpes";911950;2154256;1958;450;6.469655972;9.476613838;1;1;0;0;0;1.4;19.3;10.15;-47.35495
"958";"old";"alpes";911950;2154256;1958;440;6.675879397;9.616973758;0;1;0;0;0;1.4;19.3;10.15;-47.35495
"0A510";"old";"vosges";976367;2397335;1977;230;5.849246231;17.20161413;1;0;0;1;0;0.15;17.75;8.95;-62.12054
"0A55";"old";"vosges";973818;2403524;1977;195;5.703193386;15.19711461;0;1;0;1;1;0.55;18.4;9.45;-65.22043
"0A56";"old";"vosges";974615;2403798;1977;195;5.305174521;14.72487437;1;1;0;0;1;0.55;18.45;9.5;-67.35197
"0A57";"old";"vosges";975573;2399290;1977;190;5.110685004;15.3247818;0;0;0;0;0;0.35;18.05;9.2;-63.41959
"0A58";"old";"vosges";974942;2401033;1977;190;5.534027279;14.08743719;0;1;0;0;1;0.35;18.05;9.2;-62.38963
"0A59";"old";"vosges";975311;2401056;1977;190;6.646458097;14.65644891;0;1;0;0;0;0.35;18.05;9.2;-65.24652
"0C31";"old";"alpes";1000479;1871128;1971;150;8.108458961;14.97096594;0;0;0;0;0;8.1;23.2;14.9;-133.7407
"0C3101";"old";"alpes";1039170;1930674;1971;900;6.765427136;12.07788945;0;1;0;0;0;NA;NA;NA;NA
"0C3102";"old";"alpes";1031956;1934186;1971;900;6.630552764;12.54894472;0;1;0;0;0;NA;NA;NA;NA
"0C3103";"old";"alpes";1025850;1929755;1971;930;6.858488873;10.80941746;0;1;0;0;0;NA;NA;NA;NA
"0C3104";"old";"alpes";1025451;1929728;1971;980;6.775172157;12.00309239;0;1;0;0;0;NA;NA;NA;NA
"0C3105";"old";"alpes";1025270;1932391;1971;780;6.883165829;10.78513256;0;1;0;0;0;NA;NA;NA;NA
"0C3120";"old";"alpes";1043385;1920936;1971;980;6.084170854;21.26130653;0;0;0;0;1;NA;NA;NA;NA
"0C3121";"old";"alpes";1035605;1920837;1971;1280;6.070910106;21.57822446;0;0;0;0;1;NA;NA;NA;NA
"0C32";"old";"alpes";1026208;1884070;1971;70;7.955132807;15.92103374;0;0;0;0;0;NA;NA;NA;NA
"0C33";"old";"alpes";1000930;1870376;1971;70;7.94861809;14.54480737;0;0;0;0;0;8.35;23.05;14.95;-136.0672
"0C34";"old";"alpes";1012420;1877692;1971;200;7.855108878;11.32160804;0;0;0;0;0;8.9;23.65;15.5;-129.0558
"0C342";"old";"alpes";1008727;1931847;1971;700;7.262914573;19.74874372;0;1;0;0;0;NA;NA;NA;NA
"0C343";"old";"alpes";1007291;1931754;1971;680;7.123848409;17.70112467;0;1;0;0;0;NA;NA;NA;NA
"0C344";"old";"alpes";1003983;1937112;1971;650;7.31396111;20.66451304;0;1;0;0;0;NA;NA;NA;NA
"0C345";"old";"alpes";1015585;1938317;1971;600;7.414740369;27.3614225;0;0;0;0;0;NA;NA;NA;NA
"0C347";"old";"alpes";1023301;1894913;1971;1100;7.048483157;20.76039287;0;0;0;0;0;NA;NA;NA;NA
"0C348";"old";"alpes";1024105;1898534;1971;1060;6.726837312;18.15421937;0;0;0;0;0;5.3;20.3;12.1;NA
"0C349";"old";"alpes";1025881;1899657;1971;1100;6.689698492;18.18016006;1;0;0;0;0;4.9;19.5;11.5;-103.6864
"0C35";"old";"alpes";1022191;1883801;1971;100;7.905051574;15.85929648;0;0;0;0;0;NA;NA;NA;NA
"0C350";"old";"alpes";1024142;1897979;1971;1050;6.775376884;17.00546209;1;0;0;0;0;NA;NA;NA;NA
"0C351";"old";"alpes";1021924;1893817;1971;1090;7.05667225;25.02470687;0;0;0;0;0;NA;NA;NA;NA
"0C352";"old";"alpes";1031652;1900050;1971;1000;7.061861029;22.56643216;0;0;0;0;0;NA;NA;NA;NA
"0C354";"old";"alpes";1012275;1897192;1971;1000;6.724652675;19.5799309;1;1;0;0;0;3.9;20;11.25;-81.89029
"0C360";"old";"alpes";1005554;1886500;1971;348;7.596000838;18.57012334;0;0;0;0;0;4.15;20.65;11.7;-123.5511
"0C362";"old";"alpes";1043278;1913346;1971;890;7.632328308;17.37931034;0;0;0;0;0;NA;NA;NA;NA
"0C365";"old";"alpes";993777;1936573;1971;800;7.311557789;18.41624791;0;0;0;0;0;NA;NA;NA;NA
"0C366";"old";"alpes";1003002;1942398;1971;780;7.410134003;19.34059185;0;0;0;0;0;NA;NA;NA;NA
"0C367";"old";"alpes";1043217;1915349;1971;880;7.188721385;34.87437186;0;0;0;0;0;NA;NA;NA;NA
"0C374";"old";"alpes";1029329;1896324;1971;500;7.410093948;21.07763819;0;0;0;0;0;NA;NA;NA;NA
"0C378";"old";"alpes";1044102;1933474;1971;700;5.491894959;19.51776122;0;0;0;0;1;NA;NA;NA;NA
"0C379";"old";"alpes";1031223;1934358;1971;850;5.122613065;21.11005025;0;0;0;0;0;NA;NA;NA;NA
"0C380";"old";"alpes";1025690;1929744;1971;895;5.159727207;19.80691921;0;0;0;0;0;NA;NA;NA;NA
"0C381";"old";"alpes";1025482;1931625;1971;800;5.115384615;20.60475454;0;0;0;0;1;NA;NA;NA;NA
"0C382";"old";"alpes";1040121;1931967;1971;760;5.070561139;20.36097152;0;0;0;0;0;NA;NA;NA;NA
"0C386";"old";"alpes";1025455;1930843;1971;820;5.211055276;20.50502513;0;0;0;0;0;NA;NA;NA;NA
"0C387";"old";"alpes";1025714;1931752;1971;800;4.970440437;23.38159548;0;0;0;0;1;NA;NA;NA;NA
"0C390";"old";"alpes";1038461;1935084;1971;600;5.734645449;17.02867278;0;0;0;0;0;NA;NA;NA;NA
"0C392";"old";"alpes";1030677;1932983;1971;820;5.75;18.06331658;0;0;0;0;0;NA;NA;NA;NA
"0C393";"old";"alpes";1039906;1931617;1971;780;6.228403924;13.68820292;0;1;0;0;0;NA;NA;NA;NA
"0C394";"old";"alpes";1024597;1931676;1971;850;6.32426019;13.38708247;0;1;0;0;1;NA;NA;NA;NA
"0C399";"old";"alpes";1029925;1929922;1971;880;6.453046482;14.52099206;0;1;0;0;1;NA;NA;NA;NA
"0C62";"old";"alpes";852165;1873282;1952;1000;7.164638984;19.10050251;0;0;0;0;0;2.9;19.8;10.7;-122.5462
